newsSource|publishDate|headlineText
HuffPost|2018 02 20|Everything In My Life Changed When A Hit TV Show Cast Me As A Transgender Teen
HuffPost|2018 02 23|The Pentagon Has Delivered Its Transgender Military Proposal To Trump
HuffPost|2018 02 27|First Openly Transgender Recruit Joins U.S. Military In Wake Of Trump's Ban
HuffPost|2018 03 01|Texas Transgender Wrestler Mack Beggs Wins Second Straight Title, Draws Mixed Reactions
HuffPost|2018 03 02|New TV Ad Demands Trump Drop His Ban On Transgender Troops
HuffPost|2018 03 05|Chile's 'A Fantastic Woman' Just Made Transgender Oscars History
HuffPost|2018 03 07|Idaho Transgender Community Celebrates Victory In Birth Certificate Ruling
HuffPost|2018 03 07|There's A Petition Calling For The First Transgender Barbie — And It's Inspired By Laverne Cox
HuffPost|2018 03 08|New Hampshire House Votes To Protect Transgender People From Discrimination
HuffPost|2018 03 12|Vietnamese Singer Wins International Transgender Beauty Pageant
HuffPost|2018 03 19|Billie Lee On Why It's So Important To Have Transgender Visibility On Reality Television
HuffPost|2018 03 24|Donald Trump Sticks With Ban On Most Transgender Troops
HuffPost|2018 03 28|Amia Tyrae, Transgender Woman Of Color, Killed In Baton Rouge
HuffPost|2018 03 30|Real Visibility Is Transgender People Living Openly And Authentically
HuffPost|2018 03 31|EXCLUSIVE: These Are The Transgender Students Whom The Education Department Abandoned
HuffPost|2018 03 31|You Might Be Shocked By What Two Principals Said About My Transgender Daughter
HuffPost|2018 04 07|Anchorage Votes No On Anti-Transgender Bathroom Proposition
HuffPost|2018 04 11|Model Turns To Twitter To Be First Trans Woman Of Color To Walk For Victoria's Secret
HuffPost|2018 04 11|The Trailer For Matt Bomer's Controversial Transgender Movie Is Here
HuffPost|2018 04 14|Judge: Transgender People A Protected Class, And The Military Can't Enact Trump Ban
HuffPost|2018 05 03|Laverne Cox: 'Planned Parenthood Is A Welcoming Place For Transgender People'
HuffPost|2018 05 07|Kim Petras Wants You To Concentrate On Her Music, Not Her Transgender Identity
HuffPost|2018 05 09|Ontario, Canada, Just Issued Its First Non-Binary Birth Certificate
HuffPost|2018 05 10|Teddy Geiger Makes First Public Appearance Since Coming Out As Transgender
HuffPost|2018 05 10|Pakistan Passes Historic Transgender Rights Bill
HuffPost|2018 05 12|Trump Administration Rolls Back Protections For Transgender Prison Inmates
HuffPost|2018 05 15|Meet The First Openly Trans Man To Graduate From Spelman College
HuffPost|2018 05 21|Belgian Transgender Ballet Drama Wins Big At Cannes Film Festival
HuffPost|2018 05 22|Federal Court Sides With Transgender Teen Gavin Grimm In Bathroom Fight
HuffPost|2018 05 25|Why This Transgender Model Can’t Get A Major Agency To Sign Her
HuffPost|2018 05 30|Transgender Teen Wins Battle For Chosen Name At Graduation In Texas
HuffPost|2018 05 31|Shawn Mendes: Seeing Teddy Geiger Live Openly Transgender Is Beautiful
HuffPost|2018 05 31|This 19-Year-Old Deaf, Transgender Artist Will Teach You A Lesson On Representation
HuffPost|2018 06 06|Teacher Says He Was Forced To Quit Over School's Transgender Student Policy
HuffPost|2018 06 07|'Queer Eye' Season 2 Trailer Features First Transgender Makeover
HuffPost|2018 06 13|Puberty At 33: A Trans Woman's Mid-Life Coming Of Age
HuffPost|2018 06 13|Transgender Celeb Laverne Cox Talks About Her Greatest Challenge: 'Getting Out Of My Own Way'
HuffPost|2018 06 14|Model Munroe Bergdorf Is Beating The Odds As A Transgender Woman Of Color
HuffPost|2018 06 19|Being Transgender Is No Longer Considered A Mental Disorder By World Health Organization
HuffPost|2018 06 21|Advocates Warn Trump Admin's Federal Prison Policy Endangers Transgender Inmates
HuffPost|2018 06 25|Cynthia Nixon Congratulates Transgender Son On Graduation
HuffPost|2018 06 26|How Getting A New Wardrobe Changed The Way This Trans Woman Saw Herself In The World
HuffPost|2018 07 04|New Jersey Gov. Signs Bills Giving Transgender Residents More Rights
HuffPost|2018 07 04|Scarlett Johansson's Decision To Play A Transgender Man Isn't Going Over Well
HuffPost|2018 07 06|Angela Ponce Is The First Trans Woman To Compete In The Global Miss Universe Pageant
HuffPost|2018 07 13|Scarlett Johansson Drops Out Of Transgender Role In 'Rub And Tug'
HuffPost|2018 07 22|Nicole Maines Joins 'Supergirl' As TV's First Transgender Superhero
HuffPost|2018 08 07|Christine Hallquist May Become America's First Openly Transgender Governor
HuffPost|2018 08 15|Masterpiece Cakeshop Owner Sues Colorado After Refusing To Bake Trans Woman's Cake
HuffPost|2018 08 15|Threats To Transgender Student Drove Oklahoma School District To Close For 2 Days
HuffPost|2018 08 20|'Champions' Star Josie Totah Comes Out As Transgender In Emotional Essay
HuffPost|2018 08 24|Brutal Attack On A Trans Woman Sparks Fear In Malaysia's LGBTQ Community
HuffPost|2018 10 08|I've Come Out As Transgender To Everyone... Except My Weed Dealer. Here's Why.
HuffPost|2018 10 17|Laverne Cox Describes Survivor’s Guilt She Experiences As A Black Trans Woman
HuffPost|2018 10 21|A Massachusetts Transgender Rights Law Is At Stake On Election Day
HuffPost|2018 10 21|Laverne Cox Responds To Possible Trump Anti-Transgender Move: 'I Choose Love Not Fear'
HuffPost|2018 10 22|Activists Blast White House Plan To Eradicate Transgender From Gender Definition
HuffPost|2018 10 22|Dear Mr. Trump: I'm Transgender And I Have A Few Things I Want You To Know
HuffPost|2018 10 22|LGBTQ Rights Activist Jazz Jennings Hits Back At Trump Anti-Transgender Memo
HuffPost|2018 10 24|New Documentary Traces A Transgender Israeli's Personal Journey To Acceptance
HuffPost|2018 10 26|Caitlyn Jenner Rescinds Support For Donald Trump After Anti-Transgender Memo
HuffPost|2018 10 27|This Is My Unbelievable But Totally True Transgender Ghost Story
HuffPost|2018 10 29|What It's Like To Date Online As A Trans Person
HuffPost|2018 10 31|IVFML Season 2, Episode 3: LGBTQ Family Building As A Transgender Parent
HuffPost|2018 10 31|Transgender People Often Have To Choose Between Their Fertility And Their Transition
HuffPost|2018 11 02|56 Companies Take A Stand Against Trump's Transgender Policies
HuffPost|2018 11 07|Massachusetts Votes To Keep Transgender Rights Protections In Place
HuffPost|2018 11 10|A Transgender American Diplomat Who Does Not Exist
HuffPost|2018 11 14|Laverne Cox Surprises Transgender Man Who's Never Met Another Openly Trans Person
HuffPost|2018 11 14|Laverne Cox Surprises Transgender Man Who's Never Met Another Openly Trans Person
HuffPost|2018 11 15|This Short Film Takes A Powerful Look At The Struggles Of Transgender Youth
HuffPost|2018 11 17|A Soldier And His Transgender Daughter Demonstrate True Love In Powerful Short Film
HuffPost|2018 11 19|I Battled My Body For 30 Years. Having A Transgender Daughter Changed Everything.
HuffPost|2018 11 24|Government Seeks Quick Ruling On Transgender Military Ban
HuffPost|2018 11 27|Transgender Asylum-Seeker Who Died In ICE Custody Was Beaten, Autopsy Shows
HuffPost|2018 12 10|Transgender Boxer Patricio Manuel Wins His First Fight Against Another Man
HuffPost|2018 12 14|Justice Department Asks Supreme Court To Allow Transgender Military Ban On Interim Basis
HuffPost|2018 12 27|Dominic West Says A Transgender James Bond Is 'A Brilliant Idea'
HuffPost|2018 12 28|Transgender Inmate Gets Rare Transfer To Women's Prison After Legal Battle
HuffPost|2019 01 04|Court Rules In Favor Of Trump Administration's Transgender Military Ban
HuffPost|2019 01 09|2 Women Allegedly Assault Transgender Woman In North Carolina Bathroom
HuffPost|2019 01 14|Christian Shelter Defends Choice To Reject Homeless Transgender Woman
HuffPost|2019 01 21|Ocasio-Cortez Pops Up In 'Donkey Kong' Twitch Stream To Raise Money For Transgender Kids
HuffPost|2019 01 22|Supreme Court Permits Trump's Transgender Military Ban To Move Forward
HuffPost|2019 01 22|Hugh Hewitt: Joe Biden Has 'Transgendered Into' Alexandria Ocasio-Cortez
HuffPost|2019 01 22|Hugh Hewitt: Joe Biden Has 'Transgendered Into' Alexandria Ocasio-Cortez
HuffPost|2019 01 23|Senator Tammy Duckworth Slams Transgender Military Ban, Recalling Near-Death Experience
HuffPost|2019 01 25|Latin America's First School For Transgender Kids Is Thriving
HuffPost|2019 01 28|Transgender Military Personnel In Limbo Over Trump's Ban Plan Speak Out
HuffPost|2019 01 31|2 Women Disrupt Meeting To Harass Transgender Activist In Appalling Video
HuffPost|2019 02 04|Kirsten Gillibrand To Bring Transgender Navy Lieutenant Commander To SOTU
HuffPost|2019 02 07|Kentucky Mom Honors 20-Year-Old Son With Stunning Transgender Reveal Photos
HuffPost|2019 02 15|Transgender YouTube Personality Furry Potato Shot Outside Los Angeles Synagogue
HuffPost|2019 02 18|School Board In Virginia May End Transgender Bathroom Ban
HuffPost|2019 03 01|Transgender Troops Blast Trump's 'Self-Defeating' Military Ban In Emotional Testimony
HuffPost|2019 03 06|Colorado's Masterpiece Cakeshop Ends Battle Over Transgender Woman's Cake With State
HuffPost|2019 03 09|Meet Thailand's First Transgender Woman To Run For Prime Minister
HuffPost|2019 03 12|North Carolina Is Being Sued Again For Transgender Discrimination
HuffPost|2019 03 13|Pentagon Sets Limits On Transgender Troops
HuffPost|2019 03 14|This Transgender Nonbinary Performer Is Tackling Greek Tragedy In A New, Modern Way
HuffPost|2019 03 22|Deaf Transgender Actor Chella Man Talks Being Cast In 'Titans' As Jericho
HuffPost|2019 03 26|Transgender Teen Wins Gender-Neutral Prom Title After Being Told He Can't Run For King
HuffPost|2019 03 26|Catholic Hospital Sued For Abruptly Canceling Trans Man's Gender Confirmation Surgery
HuffPost|2019 03 28|House Votes To Condemn Trump's Transgender Military Ban
HuffPost|2019 04 12|A Transgender Volleyball Star Stirs ‘Unfounded’ Criticism In Brazil
HuffPost|2019 04 13|Morehouse College To Begin Taking Transgender Men Next Year
HuffPost|2019 04 13|Trump's Transgender Military Ban Is Now In Effect
HuffPost|2019 04 15|'Mob' Attacks Transgender Woman In Texas
HuffPost|2019 04 17|Ian Alexander Says 'The OA' Helped Family Accept Him As Transgender
HuffPost|2019 04 23|A Transgender 'Good Girls' Character Comes Out In A Powerful TV Moment
HuffPost|2019 04 26|Powerful New Documentary Sheds Insight On Plight Of Transgender Inmates
HuffPost|2019 05 02|Transgender Opera Singer Lucia Lucas Makes US Debut In 'Don Giovanni'
HuffPost|2019 05 09|Indya Moore Is Elle Magazine's First Transgender Cover Star
HuffPost|2019 05 20|Transgender Woman Beaten By Mob Last Month Is Found Shot To Death
HuffPost|2019 05 22|Trump Admin Rule Would Allow Homeless Shelters To Shut Out Transgender People
HuffPost|2019 05 24|Trump Administration Proposes Nixing Health Care Protections For Transgender People
HuffPost|2019 05 27|Dad Teaches Transgender Son How To Shave In Emotional Gillette Ad
HuffPost|2019 05 28|Supreme Court Leaves School's Transgender Bathroom Policy In Place
HuffPost|2019 06 03|Transgender Asylum-Seeker Dies Days After Release From ICE Custody
HuffPost|2019 06 04|Another Transgender Woman Of Color Has Been Found Dead In Dallas
HuffPost|2019 06 05|Trump Defends Transgender Troop Ban With Bogus Claim About 'Massive' Cost Of Drugs
HuffPost|2019 06 11|Most Americans Say Their Support For Transgender Rights Has Grown In Recent Years
HuffPost|2019 06 11|Ex-Defense Secretary Explains Why Donald Trump's Troop Transgender Ban Will Fail
HuffPost|2019 06 13|Dallas Man Charged With Killing Transgender Woman Muhlaysia Booker
HuffPost|2019 06 17|Mastercard To Allow Transgender, Nonbinary People To Use Chosen Names On Cards
HuffPost|2019 06 19|Senate Confirms Judge Who Attacked Roe v. Wade, Called Being Transgender 'A Delusion'
HuffPost|2019 06 28|First Openly Non-Binary Senate Candidate Seeks To Make Politics More Inclusive
HuffPost|2019 06 29|Laverne Cox Talks Deadly Violence Against Black Transgender Women
HuffPost|2019 07 01|Illinois Governor Signs Order Protecting Transgender Students
HuffPost|2019 07 05|Marvel's First Openly Transgender Actor Wants To See More Of His Experience Onscreen
HuffPost|2019 07 17|Here's How LGBTQ Advocates Are Fighting For Better Transgender Health Care
HuffPost|2019 07 23|Settlement Expands North Carolina Transgender Restroom Rights
HuffPost|2019 07 23|Denali Berries Stuckey, Transgender Woman Of Color, Found Shot To Death In South Carolina
HuffPost|2019 07 29|Mexico Crowns Transgender Beauty Queen In Bid For Acceptance
HuffPost|2019 07 30|Model Carissa Pinkston Says She Lied About Being Transgender
HuffPost|2019 07 31|LGBTQ Advocates Shred Mario Lopez Over Remarks On Transgender Youth
HuffPost|2019 08 02|'Real Housewives' Star Opens Up About Transgender Son After Mario Lopez Debacle
HuffPost|2019 08 05|Victoria's Secret Hires First Openly Transgender Model, Agent Says
HuffPost|2019 08 09|Virginia Judge Says School Board's Transgender Bathroom Ban Was Discriminatory
HuffPost|2019 08 13|Evangelical College Kicks Out Transgender Student For Getting Top Surgery
HuffPost|2019 08 14|IMDb Allows Transgender People To Remove 'Dead' Names In 'Imperfect' Policy Change
HuffPost|2019 08 16|Trump Administration Asks Supreme Court To Legalize Firing Transgender Workers
HuffPost|2019 08 26|LAPD Launches Hate Crime Probe After Transgender Women Forcibly Ousted From Bar
HuffPost|2019 08 27|LA Police Investigating Forceful Removal Of Transgender Women From Bar As A Hate Crime
HuffPost|2019 08 27|When Transgender Travelers Walk Into Scanners, Invasive Searches Sometimes Wait On The Other Side
HuffPost|2019 09 04|Here's How 'Relish' Could Raise The Bar For Transgender Teens In Film
HuffPost|2019 09 10|Transgender Women In Mexico Fight For Justice As Murders Go Unpunished
HuffPost|2019 09 13|Bee Love Slater, Black Transgender Woman, Found Slain In Torched Car
HuffPost|2019 09 18|Betsy DeVos To Promote School That Bans Transgender Students And Staff
HuffPost|2019 09 23|Patricia Arquette Honors Late Sister Alexis In Powerful Emmys Plea For Transgender Rights
HuffPost|2019 09 25|Another Transgender Woman Attacked In Texas, Prompting Fury And Fear
HuffPost|2019 10 01|Aimee Stephens Could Make Transgender History In Landmark Supreme Court Case
HuffPost|2019 10 03|Virginia Teacher Fired For Misgendering Transgender Student Is Suing Former School
HuffPost|2019 10 08|Supreme Court Weighs Major Gay, Transgender Employment Rights Cases
HuffPost|2019 10 14|Transgender Activist, Comedian Featured In Dave Chappelle's Netflix Special Dies By Suicide
HuffPost|2019 10 17|School District Rescinds Transgender Inclusive Bathroom Policy Amid Death Threats
HuffPost|2019 10 18|Brianna Hill, A Black Transgender Woman, Found Shot To Death In Kansas City
HuffPost|2019 11 05|Artist Honors Murdered Transgender Woman With Stunning Butterfly Wings
HuffPost|2019 11 06|Virginia Reelects Danica Roem, First Transgender Member Of The State Assembly
HuffPost|2019 11 20|At Least 22 Transgender People Were Killed In 2019. Here Are Their Stories.
HuffPost|2019 12 04|How Being The First Non-Binary Person Vying For Miss Colorado USA Changed Their Life
HuffPost|2019 12 05|Transgender Student's Bathroom Fight Heads To Federal Court
HuffPost|2020 01 02|First Transgender Character Is Coming To Marvel 'Very Soon'
HuffPost|2020 01 06|'Saved By The Bell' Reboot To Feature Transgender Teen In Lead Role
HuffPost|2020 01 13|Billy Porter Rocks Butterfly Body Art At Critics' Choice Awards To Honor Transgender People
HuffPost|2020 01 16|Model Kenny Jones Is Here To Smash Stigma Around Transgender Men Who Menstruate
HuffPost|2020 01 16|South Dakota Considers Banning Affirming Treatment For Transgender Youth
HuffPost|2020 01 22|At Least 12 States Are Promoting Bills Targeting Transgender Youth, Advocates Warn
HuffPost|2020 01 22|YouTuber NikkieTutorials: 'There’s Never The Perfect Timing' To Come Out As Transgender
HuffPost|2020 01 28|Arizona Bill Would Ban Transgender Girls, Women From Sports Teams
HuffPost|2020 01 30|South Dakota House Approves Bill That Would Jail Doctors For Treating Transgender Youth
HuffPost|2020 02 10|South Dakota's Planned Ban On Treatments For Transgender Youth Fails
HuffPost|2020 02 11|Dwyane Wade Is Proud To Give His Transgender Child A Chance To Be Her Best Self
HuffPost|2020 02 12|Connecticut Girls Sue To Block Participation Of Transgender Athletes
HuffPost|2020 02 12|This Transgender Latinx Singer Wants To Forge A New Path To Pop Stardom
HuffPost|2020 02 12|Gabrielle Union Introduces Dwyane Wade's Transgender Daughter, Zaya, To The World
HuffPost|2020 02 14|Meet The Transgender Woman Poised To Become Argentina's First To Play Professional Soccer
HuffPost|2020 02 18|Dwyane Wade: My Transgender Daughter Knew Her Identity At 3 Years Old
HuffPost|2020 02 19|Bloomberg Faces Backlash After Derisive Remarks About Transgender People Resurface
HuffPost|2020 02 24|Meet The Transgender Dancer Who Is Shattering Brazilian Carnival Taboos
HuffPost|2020 02 27|Idaho Moves Closer To Ban On Transgender Women In Athletics
HuffPost|2020 03 02|Alleged Murder Of Transgender Woman Renews Concern Over Transphobia In Puerto Rico
HuffPost|2020 03 13|Transgender Woman Sexually Assaulted At ICE Site, Advocates Say
HuffPost|2020 03 18|Transgender Pastor Defies Court And Conducts Same-Sex Marriages In Hong Kong
HuffPost|2020 03 19|Idaho Bill Banning Transgender Women From Athletics Heads To Governor's Desk
HuffPost|2020 03 19|Detroit Man Convicted In Killings Of 2 Gay Men, Transgender Woman
HuffPost|2020 03 25|Justice Department Supports Blocking Transgender Athletes From Women's Sports
HuffPost|2020 03 31|Singer Benjamin Scheuer Marks Transgender Day Of Visibility With Powerful New Video
HuffPost|2020 03 31|Idaho Governor Signs 2 Anti-Transgender Bills Into Law
HuffPost|2020 04 18|Idaho's Transgender Sports Ban Challenged In Federal Lawsuit
HuffPost|2020 04 29|Puerto Rico's Wave Of Transgender Murders Sparks Fear Over Violent Epidemic
HuffPost|2020 05 01|Pope's 'Robin Hood' Wired Money For Food To Struggling Transgender Sex Workers
HuffPost|2020 05 12|Aimee Stephens, Transgender Woman At Center Of Supreme Court Case, Dead At 59
HuffPost|2020 05 28|Transgender Sports Inclusion Violates Civil Rights, U.S. Education Department Says
HuffPost|2020 06 05|Stars Speak Up For Black LGBTQ Lives After Video Shows Attack On Transgender Woman
HuffPost|2020 06 07|When My Child Came Out As Transgender, I Worried. Now I'm Witnessing Her Joy.
HuffPost|2020 06 10|Calls To Support Black Transgender Women Rise Amid U.S. Protests
HuffPost|2020 06 10|West Virginia Elects Its First Out Transgender Official
HuffPost|2020 06 13|Trump Reverses Rule Protecting Transgender Patients From Discrimination
HuffPost|2020 06 16|'The Walking Dead' Star Khary Payton Introduces His Transgender Son To The World
HuffPost|2020 07 07|Halle Berry Drops Plans To Play A Transgender Man In New Film After Backlash
HuffPost|2020 07 10|Valentina Sampaio Is Sports Illustrated's First Transgender Swimsuit Model
HuffPost|2020 08 01|Murders Of Transgender People In U.S. Could Hit Record High In 2020
HuffPost|2020 08 05|El Salvador Police Officers Convicted In Murder Of Trans Woman The U.S. Deported
HuffPost|2020 08 18|Judge Blocks Trump Rule To Roll Back Health-Care Protections For Transgender People
HuffPost|2020 08 19|Federal Judge Halts Idaho's Ban On Transgender Athletes
HuffPost|2020 08 20|Los Angeles Police Investigate Attack On 3 Transgender Women As A Hate Crime
HuffPost|2020 08 27|Virginia School Board's Transgender Bathroom Policy Is Unconstitutional, Court Rules
HuffPost|2020 09 01|New York Transgender Inmate's Family To Receive Record Settlement For Her Death
HuffPost|2020 09 03|'Star Trek: Discovery' Will Feature Franchise's First Transgender, Nonbinary Characters
HuffPost|2020 09 08|Philippine Leader Duterte Pardons U.S. Marine In Killing Of Trans Woman
HuffPost|2020 09 16|Sarah McBride Poised To Become First Transgender U.S. State Senator
HuffPost|2020 09 17|Conservative Group Wants Idaho's Transgender Sports Ban Reinstated
HuffPost|2020 09 30|California Will House Transgender Inmates By Gender Identity
HuffPost|2020 09 30|Minnesota School Violated Transgender Boy's Rights After Locker Room Use, Court Rules
HuffPost|2020 10 09|Monica Roberts, Pioneering Black Transgender Journalist And Advocate, Dies At 58
HuffPost|2020 11 09|"
Aspiring Transgender Soldiers Call On Biden To Restore Their Right To Serve
"
HuffPost|2020 11 18|"
New Documentary Chronicles Transgender Wisconsin Woman's Life Over 10 Years
"
HuffPost|2020 11 25|"
Laverne Cox Wants To Reframe Narrative Around Transgender Rights With New Project
"
HuffPost|2020 12 01|"
Elliot Page Comes Out As Transgender In Emotional Instagram Post
"
HuffPost|2020 12 02|"
Elliot Page's Wife Says She's 'So Proud' Of Him For Coming Out As Transgender
"
HuffPost|2020 12 07|"
Supreme Court Rejects Challenge To School's Transgender Bathroom Policy
"
HuffPost|2020 12 11|"
Tulsi Gabbard Introduces Anti-Transgender Bill After Claiming To Be LGBTQ-Friendly
"
